"text","id"
"Voted for #TeamCap on @TheTylt: @CaptainAmerica in the latest @SpiderManMovie was the perfect #MCU Addition!‚Ä¶ https://t.co/vui3r0892H",409
"I mean who doesn‚Äôt love @CaptainAmerica. This makes me proud to be a #marvel fan. Ì†ΩÌπåÌ†ºÌøΩÌ†ΩÌπåÌ†ºÌøΩÌ†ΩÌπåÌ†ºÌøΩÌ†ΩÌπåÌ†ºÌøΩ",410
"@ChrisEvans @CaptainAmerica for a reason",411
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",412
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",413
"@OleksiakPenny @blackdogpat Hey @OleksiakPenny take a look at my retweet and what @ChrisEvans did for this young gu‚Ä¶ https://t.co/7HaucAXyT8",414
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",415
"Always a good thing to have @CaptainAmerica in your corner-- Who do the bullies have #Keaton? You have @ChrisEvans!‚Ä¶ https://t.co/gw9cCwUgXl",416
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",417
"TFW you've got both Cap and The Punisher in your corner... @CaptainAmerica  @ThePunisher @Marvel https://t.co/Vx8Our2uUF",418
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",419
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",420
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",421
"Proof that @ChrisEvans is still @CaptainAmerica offscreen. https://t.co/zB4v396kHW",422
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",423
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",424
"Awesome move @CaptainAmerica.  You called them exactly what they are.  Punks. https://t.co/OmBoQKF5Ev",425
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",426
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",427
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",428
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",429
"That an nice thing that @CaptainAmerica doing for him :) https://t.co/jVejkAXxh2",430
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",431
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",432
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",433
"@THR @CaptainAmerica @ChrisEvans @Avengers A wonderful gesture, I hope the young man has a fantastic evening",434
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",435
"He is my favorite human being &lt;3 Real life @CaptainAmerica https://t.co/instL4Z9cF",436
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",437
"RT @RedfieldMark: @THR @CaptainAmerica @ChrisEvans @Avengers 

Because America needs more Captain America now, and ZERO bullying, racism, s‚Ä¶",438
"Shout out to @CaptainAmerica @ChrisEvans re: #StandWithKeaton Ì†ΩÌ≤™Ì†ºÌøª",439
"@monitor_sur @thr #LookingForNews&gt;&gt;&gt; THE HOLLYWOOD REPORTER The @CaptainAmerica actor, @ChrisEvans, invited the boy‚Ä¶ https://t.co/pJOgs9vB1l",440
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",441
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",442
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",443
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",444
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",445
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",446
"The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming‚Ä¶ https://t.co/kz6Tfimb5O",447
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",448
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",449
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",450
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",451
"@THR @CaptainAmerica @ChrisEvans @Avengers 

Because America needs more Captain America now, and ZERO bullying, racism, sexism, and fascism.",452
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",453
"@THR @CaptainAmerica @ChrisEvans @Avengers This is so sweet",454
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",455
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",456
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",457
"@THR @CaptainAmerica @ChrisEvans @Avengers My 11 yo is a huge fan of all the Marvel movies, as am I ...Ì†ΩÌ∏Ñ",458
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",459
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",460
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",461
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",462
"@THR @CaptainAmerica @ChrisEvans @Avengers stay strong ‚ù§Ô∏è‚ú®",463
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",464
"@Avengers @CaptainAmerica  where is he in this big cover  photo ¬ø??
Movie would be incomplete without the first avenger Ì†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌπàÌ†ΩÌ±äÌ†ΩÌ±äÌ†ºÌΩªÌ†ºÌΩªÌ†ºÌΩª",465
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",466
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",467
"@THR @CaptainAmerica @ChrisEvans @Avengers He and Mark are awesome!",468
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",469
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",470
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",471
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",472
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",473
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",474
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",475
"@CaptainAmerica @ChrisEvans, @Avengers' #InfinityWar (link: https://t.co/57rsOHp0hI) https://t.co/57rsOHp0hI https://t.co/b9f8kptGaB",476
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",477
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",478
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",479
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",480
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",481
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",482
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",483
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",484
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",485
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",486
"RT @THR: The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment, #InfinityWar https‚Ä¶",487
"The @CaptainAmerica actor, @ChrisEvans, invited the boy to the premiere of the upcoming @Avengers' installment,‚Ä¶ https://t.co/dO6irsMowc",488
"Help your boy out, @CaptainAmerica @CaptainMorganUS @CaptainObvious &amp; @captainmarvel... https://t.co/6to5Pdn2HE",489
"The strong stand up for the weak and help make them strong too! Great work, Cap! #CaptainAmerica #TeamKeaton‚Ä¶ https://t.co/NCdHkwM9UY",490
"@ChrisEvans @ChrisEvans you really are @CaptainAmerica  and as for Keaton, I had it pretty bad but you grow up and‚Ä¶ https://t.co/yjPCSjt89X",491
".@CaptainAmerica I stand with #TeamCap. #TweetMe https://t.co/Aedvos8GBz",492
"Captain America is NOT a fictional character. @CaptainAmerica @marvel @MarvelStudios @ChrisEvans https://t.co/Fmjv5nZxgi",493
"@ChrisEvans @CaptainAmerica you are a true hero in life and on film. You stand up for what's right, whether it be a‚Ä¶ https://t.co/xyqz0iQLpM",494
"@ChrisEvans @stuartenyt Yes! That‚Äôs my @CaptainAmerica",495
"@CaptainAmerica Team Cap all day! 
Btw,Only @ChrisEvans can play Cap",496
"@ChrisEvans Once a @CaptainAmerica always a Cap... wait sorry he's a nomad now https://t.co/lRJR0kkqmL",497
"@MarvelUK Always @CaptainAmerica! Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/WUP6bs9hH5",498
"@CaptainAmerica : The First Avenger is on @Film4 tonight at 9pm https://t.co/QwOfQZIFl4",499
"She LOVES her some @CaptainAmerica  @ChrisEvans #FutureAvenger https://t.co/oHuKYfDBtr",500
"The first black superhero he has similar powers to @CaptainAmerica and @WolverineMovie @tyrodamystro all i can say‚Ä¶ https://t.co/rp0gATet76",501
"I watched @thorofficial: Ragnarok four times now, which I think it‚Äôs the most I‚Äôve watched any film in the cinema s‚Ä¶ https://t.co/GxL6zu3gie",502
"RT @baddangelfromig: #Halloween2017 @CaptainAmerica I hope I made him proud Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/1hvq7E0xaw",503
".@CaptainAmerica I stand with #TeamCap. #TweetMe
https://t.co/9JjUv5avcA",504
"Get these awesome @CaptainAmerica
 #CivilWar helmet replicas from your favorite MCU heroes like Ant-Man, Cap, Iron‚Ä¶ https://t.co/1rFCcbBGZq",505
"RT @ComicBook_Movie: '@KevinFeige' Makes Some Surprising Comments About @ChrisEvans ' @CaptainAmerica 
https://t.co/mYm2ObTlPx https://t.co‚Ä¶",506
"Captain America ‚ù§Ô∏è@CaptainAmerica https://t.co/L95JBkMYgO",507
".@CaptainAmerica I stand with #TeamCap. #TweetMe
https://t.co/caQSzsJ4Lv",508
"RT @CaptainAmerica: @Yasmin_Himsieh Are you sure you made the right choice? Find out in theaters. https://t.co/FO2NBDVkpi",509
"RT @CaptainAmerica: Find out if #TeamCap or #TeamIronMan is right for you. #CaptainAmericaCivilWar https://t.co/bWjrhp2IxK",510
"RT @CaptainAmerica: Check out the lighter side of #CaptainAmericaCivilWar with this blooper reel! Cap Warning: Language. https://t.co/5Yj2c‚Ä¶",511
"RT @CaptainAmerica: Catch him if you can.Ì†ºÌøÉ #CaptainAmericaCivilWar https://t.co/9Rlj84eUxZ",512
"@CaptainAmerica Is enjoying the snow here in the UK https://t.co/aTt7tOWehR",513
"I play Paladin; it's the second best way I can put into practice the lessons I've learned from @CaptainAmerica ; I‚Ä¶ https://t.co/1LaQQIUxtp",514
"Love my new @CaptainAmerica @Avengers travel neck pillow. Ì†ΩÌ∏ç https://t.co/v4xo5ZtcdP",515
"When will the @Iron_Man and @CaptainAmerica account interactions return from war? https://t.co/2DMGbvc8bh",516
"@ACAConsumer @Elastigirl2018 @1IronMan2018 @batemanjason @CaptainsLog2017 @CaptJaneway2017 @CaptainAmerica @gbmnyc‚Ä¶ https://t.co/82VKRGZlHY",517
"New @CaptainAmerica drawing by Jessie Lucid. How about some surrealism @ChrisEvans? @Marvel #infinitywar‚Ä¶ https://t.co/JrudxwYt3a",518
"@Elijah_Official @CaptainAmerica needs to make a stop at this boy's school, to deliver one of his PSAs.",519
"Thats not as good as i hoped :( sorry...

@ChrisEvans as @CaptainAmerica its my first ever try to draw him Ì†ΩÌπàÌ†ΩÌπä https://t.co/a9JbmnCRKU",520
"@Elastigirl2018 @1IronMan2018 @batemanjason @CaptainsLog2017 @CaptJaneway2017 @CaptainAmerica @Elastigirl2018‚Ä¶ https://t.co/G0Z709w5c7",521
"I frequently have to defend the honor of @ChrisEvans and the character of @CaptainAmerica from my roommate. it's ge‚Ä¶ https://t.co/pgMgN2Nzlj",522
"RT @CaptainAmerica: Catch him if you can.Ì†ºÌøÉ #CaptainAmericaCivilWar https://t.co/9Rlj84eUxZ",523
"The enemys of the avengers
#Avengers 
#AvengersInfinityWar 
@twhiddleston 
@ChrisEvans 
@chrishemsworth‚Ä¶ https://t.co/1iXTiaqpXn",524
"Top 5 favorite @Marvel movies 

1. @CaptainAmerica Winter Soldier 
2. @thorofficial #Ragnarok 
3. @SpiderMan Homeco‚Ä¶ https://t.co/IbUvDz64yF",525
"Get some awesome @CaptainAmerica
 #CivilWar helmet replicas from your favorite MCU heroes like Ant-Man, Cap, Iron M‚Ä¶ https://t.co/ayYmJCgTOq",526
"RT @Iron_Man: You chose the wrong side, @CaptainAmerica. See the official #CaptainAmericaCivilWar Big Game spot.
https://t.co/HgWcdfe6MV",527
"Yay!  New phone case!  Might not break it when I drop it now!  @Apple should give me new phones to test as I drop m‚Ä¶ https://t.co/TTST3xuPkx",528
"@RobertDowneyJr @ChrisEvans @Iron_Man @CaptainAmerica 
I Hope Tony And Steve Will Be Friends Again In‚Ä¶ https://t.co/kTWCd9AHlX",529
"@CarryMinati To like like @CaptainAmerica (@ChrisEvans) from #Infintywar Ì†æÌ¥™Ì†æÌ¥™Ì†æÌ¥™Ì†æÌ¥™Ì†æÌ¥™Ì†æÌ¥™Ì†æÌ¥™",530
"#NowPlaying on #70vibefm: We Can Never Really Say Goodbye by @CaptainAmerica - Get RadioApp: https://t.co/obxmSko6CP https://t.co/YdvcU9EC6Y",531
"I've been on a weird @CaptainAmerica focus lately so did these 2 sketches in my @sketchwallet 
#Marvel‚Ä¶ https://t.co/dei0J5iCbR",532
"""Victory as the expense of the innocent is no victory at all.""

A quote from @CaptainAmerica #CivilWar which I thin‚Ä¶ https://t.co/w214VqYnZp",533
"Who is the stunt coordinator in the winter soldier? Can he teach me how to fight @Marvel @CaptainAmerica",534
"@CaptainAmerica#mitonthecleric",535
"RT @ComicBook_Movie: '@KevinFeige' Makes Some Surprising Comments About @ChrisEvans ' @CaptainAmerica 
https://t.co/mYm2ObTlPx https://t.co‚Ä¶",536
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",537
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",538
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",539
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",540
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",541
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",542
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",543
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",544
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",545
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",546
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",547
"@CaptainAmerica Do You Have Any Netflix Punisher T-Shirts?",548
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",549
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",550
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",551
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",552
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",553
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",554
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",555
"@CaptainAmerica It's sad that people in Asia aren't getting these cool things",556
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",557
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",558
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",559
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",560
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",561
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",562
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",563
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",564
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",565
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",566
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",567
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",568
"RT @baddangelfromig: #Halloween2017 @CaptainAmerica I hope I made him proud Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/1hvq7E0xaw",569
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",570
"@CaptainAmerica Go soldier....",571
"@ralfotos @CaptainAmerica *wrath Ì†ΩÌ±ì",572
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",573
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",574
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",575
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",576
".@CaptainAmerica I stand with #TeamCap. #TweetMe
https://t.co/PPhwu8R7tG",577
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",578
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",579
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",580
"@Marvel @SpiderManMovie @BlackPantheries @MarkRuffalo this should be the winner @thorofficial @CaptainAmerica‚Ä¶ https://t.co/yHdqag5uss",581
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",582
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",583
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",584
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",585
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",586
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",587
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",588
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",589
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",590
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",591
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",592
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",593
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",594
"RT @effortfuleduktr: Best drawing ever of @CaptainAmerica.  Don‚Äôt @ me. https://t.co/iq7rqstM21",595
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",596
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",597
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",598
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",599
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",600
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",601
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",602
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",603
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",604
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",605
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",606
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",607
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",608
"Best drawing ever of @CaptainAmerica.  Don‚Äôt @ me. https://t.co/iq7rqstM21",609
"RT @CaptainAmerica: Assemble your gifts this holiday season with Marvel goodies from your favorite shops! Be Marvel. Be More. https://t.co/‚Ä¶",610
