"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweets","isRetweet","retweeted","longitude","latitude","hashtag","url","username","z","tweetid"
"Still a God!
#ShiAr #Thanos #TheMadTitan #Infinity #InfinityGauntlet #InfinityWar #AvengersInfinityWar<e2><80><a6> https://t.co/UCRbH5MH3h",FALSE,0,NA,2017-12-16 06:43:13,TRUE,NA,"941921638219628545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","comicsdune",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/comicsdune/status/941921638219628545","comicsdune",1,115
"#ForSale: Set of FIVE RARE #LEGO Variant Covers from #MarvelComics | Titles include #UncannyAvengers, #Wolverine &amp;<e2><80><a6> https://t.co/hJGq89FizA",FALSE,0,NA,2017-12-17 18:47:33,TRUE,NA,"942466313477328897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","comicsrogue7",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/comicsrogue7/status/942466313477328897","comicsrogue7",1,116
"@XaverDB Could be. Then again, Thanos could pop up and kill the Asgardians in #InfinityWar like I said before. Does<e2><80><a6> https://t.co/AVlChR2hR0",FALSE,1,"XaverDB",2017-12-18 07:51:32,TRUE,"942662382001770497","942663606474289152","722074117688717312","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","comicsvsworld",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/comicsvsworld/status/942663606474289152","comicsvsworld",1,117
"Will the #GuardiansoftheGalaxy Save The Marvel Universe In #InfinityWar? https://t.co/whNfWXwDCF via @ComicsVerse",FALSE,0,NA,2017-12-16 18:43:07,FALSE,NA,"942102806076448768",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","comicvault",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/comicvault/status/942102806076448768","comicvault",1,118
"Fun little drawing for my kids new binder. <ed><a0><bd><ed><b8><8a> #InfinityWar suits. Have a great weekend! ____ https://t.co/LmEYSavmGc<e2><80><a6> https://t.co/XrKnt3AmTY",FALSE,1,NA,2017-12-17 01:44:50,TRUE,NA,"942208938036035584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ConceptsByAC",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/ConceptsByAC/status/942208938036035584","ConceptsByAC",1,119
"Guys, I know we are all happy that Marvel has their rights back BUT lets all be honest, Stan Lee is even MORE happy<e2><80><a6> https://t.co/WDsi3crtU5",FALSE,6,NA,2017-12-16 06:20:48,TRUE,NA,"941915999376433152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CourtZ022",3,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CourtZ022/status/941915999376433152","CourtZ022",1,120
"When the X-men finally come to the MCU, This is my Jean Grey fan casting!!! 

@hollandroden would be perfect!! <ed><a0><bd><ed><b8><8d><ed><a0><bd><ed><b9><8c><ed><a0><bc><ed><bf><bd><e2><80><a6> https://t.co/cBKnSNZzIK",FALSE,12,NA,2017-12-17 15:49:36,TRUE,NA,"942421528360181760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CourtZ022",4,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CourtZ022/status/942421528360181760","CourtZ022",1,121
"When the X-men finally come to the MCU, This is my Rogue fan casting.

Lyndsy Fonseca as Rogue <e2><9d><a4><ef><b8><8f>

#InfinityWar<e2><80><a6> https://t.co/4abTbM8LX6",FALSE,2,NA,2017-12-17 15:58:19,TRUE,NA,"942423721243041792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CourtZ022",2,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CourtZ022/status/942423721243041792","CourtZ022",1,122
"@JurassicNublar @ChrisLikesDinos I think the film will be good, I have faith in @FilmBayona and his vision.  I don<e2><80><99><e2><80><a6> https://t.co/2bHMltCCwL",FALSE,0,"JurassicNublar",2017-12-16 19:16:10,TRUE,"942106752023257088","942111126514520064","878609753399754752","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crazydazebecs",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/crazydazebecs/status/942111126514520064","crazydazebecs",1,123
"Thanos is coming. #InfinityWar https://t.co/Le7Z7HAl8X",FALSE,0,NA,2017-12-18 17:07:39,FALSE,NA,"942803559006879745",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CrisCrunch",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CrisCrunch/status/942803559006879745","CrisCrunch",1,124
"2) we know that Fox and Marvel both have HUGE event films coming in 2018. #InfinityWar and #DarkPhoenix, but we don<e2><80><a6> https://t.co/lOdBMvcDCM",FALSE,1,"CromwellLewis",2017-12-17 00:49:08,TRUE,"942193352367394816","942194919879467014","29216673","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CromwellLewis",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CromwellLewis/status/942194919879467014","CromwellLewis",1,125
"CrystalKeep #Podcast 37: Soul Calibur 6?, EA loses 3 billion, #Megaman11, #BlackMirror, Crisis on Earth-X,<e2><80><a6> https://t.co/PLzZiKLGTJ",FALSE,1,NA,2017-12-16 02:15:26,TRUE,NA,"941854249809522688",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CrystariumNet",4,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CrystariumNet/status/941854249809522688","CrystariumNet",1,126
"CrystalKeep #Podcast 37: Soul Calibur 6?, EA loses 3 billion, #Megaman11, #BlackMirror, Crisis on Earth-X,<e2><80><a6> https://t.co/vw8vKnI5u1",FALSE,2,NA,2017-12-17 02:15:20,TRUE,NA,"942216611670511616",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CrystariumNet",3,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CrystariumNet/status/942216611670511616","CrystariumNet",1,127
"CrystalKeep #Podcast 37: Soul Calibur 6?, EA loses 3 billion, #Megaman11, #BlackMirror, Crisis on Earth-X,<e2><80><a6> https://t.co/MSA8exnjlI",FALSE,2,NA,2017-12-18 02:15:10,TRUE,NA,"942578957471371264",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CrystariumNet",5,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CrystariumNet/status/942578957471371264","CrystariumNet",1,128
"Crystal Keep #Podcast 37: Soul Calibur 6, EA loses 3 billion, #MEGAMAN 11, Black Mirror, Crisis on Earth-X,<e2><80><a6> https://t.co/RMBDio9GZg",FALSE,3,NA,2017-12-18 10:59:04,TRUE,NA,"942710799960862720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CrystariumNet",3,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CrystariumNet/status/942710799960862720","CrystariumNet",1,129
"CrystalKeep #Podcast 37: Soul Calibur 6?, EA loses 3 billion, #Megaman11, #BlackMirror, Crisis on Earth-X,<e2><80><a6> https://t.co/dXwJSHZAS6",FALSE,2,NA,2017-12-19 02:15:18,TRUE,NA,"942941377977094146",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CrystariumNet",4,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/CrystariumNet/status/942941377977094146","CrystariumNet",1,130
"The Russo's know how to do fighting sequences... my fav is Bucky and Caps fight in Winter Soldier But the airport s<e2><80><a6> https://t.co/5nFFbAOc4F",FALSE,6,NA,2017-12-16 22:31:27,TRUE,NA,"942160270599774208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","curiousjoi",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/curiousjoi/status/942160270599774208","curiousjoi",1,131
"For all your .png needs #Thanos #Avengers #AvengersInfinityWar #InfinityWar https://t.co/dBqpLnSWYz",FALSE,1,NA,2017-12-17 05:40:10,FALSE,NA,"942268160320741376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cyberron_420",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/cyberron_420/status/942268160320741376","cyberron_420",1,132
"How do you all play me dirty like that and play the #InfinityWar trailer before #StarWars???
@Avengers @starwars @rianjohnson",FALSE,1,NA,2017-12-17 01:38:58,FALSE,NA,"942207461108334594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","d_mich2013",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/d_mich2013/status/942207461108334594","d_mich2013",1,133
"I'm calling it now. By the end of #InfinityWar someone will give Peter an iPod classic and he will lose his shit! https://t.co/sagLG6ILEm",FALSE,0,NA,2017-12-16 22:36:56,FALSE,NA,"942161650014212096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dafnenitas",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/Dafnenitas/status/942161650014212096","Dafnenitas",1,134
"Thanos

#InfinityWarTrailer #InfinityWar https://t.co/cRTAcMx2Qv",FALSE,0,NA,2017-12-17 16:16:45,FALSE,NA,"942428359862009856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danangcatur",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/danangcatur/status/942428359862009856","danangcatur",1,135
"*#InfinityWar trailer plays, cringey nerds hoot/clap*
*#StarWars opening crawl rolls, #fakenerd bros hoot/clap*
*<e2><80><a6> https://t.co/RHXeYqh41B",FALSE,1,NA,2017-12-15 20:57:49,TRUE,NA,"941774319876583424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanKarate",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DanKarate/status/941774319876583424","DanKarate",1,136
"Now, can we see #Wolverine, #XMen and #Deadpool in #Avengers #InfinityWar
https://t.co/wizj7fI3gM",FALSE,0,NA,2017-12-16 03:02:49,FALSE,NA,"941866171858669569",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","datellite",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/datellite/status/941866171858669569","datellite",1,137
"I really like this. @RealHughJackman #InfinityWar #comics #marvel #xmen https://t.co/A35eEBwoGD",FALSE,2,NA,2017-12-15 22:22:23,FALSE,NA,"941795598553853952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dave_Cipriano56",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/Dave_Cipriano56/status/941795598553853952","Dave_Cipriano56",1,138
"Nobody , I repeat nobody should try this with me during #blackpanther and #infinitywar https://t.co/qfZGV9UIos",FALSE,0,NA,2017-12-16 11:06:21,FALSE,NA,"941987857136345089",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","dejiburner",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/dejiburner/status/941987857136345089","dejiburner",1,139
"After all this abuse, are you really making Loki ally of of thanos?
#InfinityWar https://t.co/2SqJdKpgOF",FALSE,1,NA,2017-12-18 20:29:29,FALSE,NA,"942854349914628096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","destielvich",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/destielvich/status/942854349914628096","destielvich",1,140
"Saw the trailer for @ava #WrinkleInTime for the first time before the Star Wars movie. Didn't know I had something<e2><80><a6> https://t.co/euW8mrpi3l",FALSE,1,NA,2017-12-18 14:36:32,TRUE,NA,"942765528929665024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","devonteantonio",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/devonteantonio/status/942765528929665024","devonteantonio",1,141
"138 days until the premiere of #InfinityWar. The anticipation is killing me!",FALSE,11,NA,2017-12-17 14:56:22,FALSE,NA,"942408133774921728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dfwrocket",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/dfwrocket/status/942408133774921728","dfwrocket",1,142
"IM FORCING MY PARENTS TO WATCH EVERY @Marvel MOVIE so that when #InfinityWar comes out they<e2><80><99>ll know what<e2><80><99>s up",FALSE,2,NA,2017-12-16 23:57:39,FALSE,NA,"942181961874984960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DianaGutierrez_",1,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DianaGutierrez_/status/942181961874984960","DianaGutierrez_",1,143
"<e2><80><9c>In time, you will know what it<e2><80><99>s like to lose. 
To feel so desperately that you<e2><80><99>re right, yet to fail all the same<e2><80><a6> https://t.co/VeYZMehTKf",FALSE,0,NA,2017-12-17 22:33:26,TRUE,NA,"942523154911592449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diego_Galaviz_",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/Diego_Galaviz_/status/942523154911592449","Diego_Galaviz_",1,144
"#StarWars #TheLastJedi trailers: 
A Quiet Place, The Commuter, #ReadyPlayerOne, Alita: Battle Angel, #Incredibles2, Avengers #InfinityWar",FALSE,1,NA,2017-12-18 22:44:39,FALSE,NA,"942888368492433408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DigiRanger1994",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DigiRanger1994/status/942888368492433408","DigiRanger1994",1,145
"Seeing the #InfinityWar trailer on the big screen has me juiced up for it",FALSE,0,NA,2017-12-17 23:08:08,FALSE,NA,"942531890690641920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DimiElJefe",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DimiElJefe/status/942531890690641920","DimiElJefe",1,146
"<ed><a0><bd><ed><ba><a8> New #Deadpool2 poster <ed><a0><bc><ed><be><a5>
.
.
.
.
.
#deadpool2 #deadpool #marvel #spiderman #comics #infinitywar #marvelcomics<e2><80><a6> https://t.co/rr7a5Z8RWD",FALSE,1,NA,2017-12-18 23:09:39,TRUE,NA,"942894659612872707",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DisB420",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DisB420/status/942894659612872707","DisB420",1,147
"Avengers is such a good film. Non superhero movie fans even have to admit this. As gassed as I am for #InfinityWar it won<e2><80><99>t be Avengers 1.",FALSE,1,NA,2017-12-17 19:47:23,FALSE,NA,"942481369090920448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djchrisvibes",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/djchrisvibes/status/942481369090920448","djchrisvibes",1,148
"All these #Marvel movies #InfinityWar etc - can we please involve CondorMan! https://t.co/qKB6rSnSJE",FALSE,4,NA,2017-12-17 23:57:27,FALSE,NA,"942544302076518405",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJKey",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DJKey/status/942544302076518405","DJKey",1,149
"Plus #MichelleYeoh needs to be in #InfinityWar. I can<e2><80><99>t unsee her being part of the MCU ever since they suggested t<e2><80><a6> https://t.co/r0mjQo8h5n",FALSE,0,NA,2017-12-16 01:32:52,TRUE,NA,"941843537028665345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJMK4Life",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DJMK4Life/status/941843537028665345","DJMK4Life",1,150
"Kevin Feige has said that Thanos will prove to be the biggest villain in the MCU within the first five minutes of<e2><80><a6> https://t.co/PeJfvVAGLx",FALSE,2,NA,2017-12-17 09:44:30,TRUE,NA,"942329646619734017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dn2D2",1,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/Dn2D2/status/942329646619734017","Dn2D2",1,151
"Not be biggest @Marvel fan but #Avengers #InfinityWar trailer is pretty EPIC!!! Best trailer since #TheDarkKnight",FALSE,1,NA,2017-12-16 00:04:28,FALSE,NA,"941821291379671040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Doherty_JM",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/Doherty_JM/status/941821291379671040","Doherty_JM",1,152
"dang these star wars trailers alone are worth the 12$ #ReadyPlayerOne #JurassicWorld #AWrinkleInTime #InfinityWar",FALSE,1,NA,2017-12-16 17:23:19,FALSE,NA,"942082725867147265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dominicjdavison",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/dominicjdavison/status/942082725867147265","dominicjdavison",1,153
"A little snippet of an upcoming video #marvel #marvelfoxdeal #mikecolter #lukecage #infinitywar<e2><80><a6> https://t.co/D1NugJyZfs",FALSE,0,NA,2017-12-16 19:02:08,FALSE,NA,"942107591903195136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DoubleO_88",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DoubleO_88/status/942107591903195136","DoubleO_88",1,154
"I<e2><80><99>m excited. Available https://t.co/A5Mlm4hqR2 and now on Barnes &amp; Nobles .com too! #superherostatus #leadership<e2><80><a6> https://t.co/PA2vPQBrUP",FALSE,1,NA,2017-12-17 23:17:24,TRUE,NA,"942534223336034310",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DrABHosey",1,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DrABHosey/status/942534223336034310","DrABHosey",1,155
"I<e2><80><99>m excited. Available https://t.co/A5Mlm4hqR2 and now on Barnes &amp; Nobles .com too! #superherostatus #leadership<e2><80><a6> https://t.co/FZttDSozI4",FALSE,8,NA,2017-12-17 23:17:25,TRUE,NA,"942534224501932033",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DrABHosey",1,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DrABHosey/status/942534224501932033","DrABHosey",1,156
"May 2018, the greatest superhero movie ever comes out!! I<e2><80><99>m geeked! It will be like nothing we<e2><80><99>ve ever seen. Can<e2><80><99>t<e2><80><a6> https://t.co/zVdNfBa5T3",FALSE,1,NA,2017-12-17 16:46:44,TRUE,NA,"942435908627849217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drake_thornfelt",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/drake_thornfelt/status/942435908627849217","drake_thornfelt",1,157
"If you wear the infinity gauntlet on your left hand you<e2><80><99>re gay.
#InfinityWar",FALSE,3,NA,2017-12-18 21:39:31,FALSE,NA,"942871974547738625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dreamsofwriters",2,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/dreamsofwriters/status/942871974547738625","dreamsofwriters",1,158
"Seeing the #InfinityWar trailer in IMAX is everything! A fitting amuse bouche ahead of #TheLastJedi!",FALSE,8,NA,2017-12-16 20:03:33,FALSE,NA,"942123051126280193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrFunmbiE",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DrFunmbiE/status/942123051126280193","DrFunmbiE",1,159
"I need this in my life. Awesome Poster is awesome 
#Marvel #InfinityWar https://t.co/b1kBDbvZfT",FALSE,2,NA,2017-12-18 22:40:01,FALSE,NA,"942887202706673664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DROIDZ_YouTube",1,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DROIDZ_YouTube/status/942887202706673664","DROIDZ_YouTube",1,160
"Check out Journey Into Mystery #83 (Aug 1962, Marvel) ** 1st Appearance of #Thor ** https://t.co/pILjyeM91y @eBay<e2><80><a6> https://t.co/U12D8TYAxb",FALSE,1,NA,2017-12-16 15:42:03,TRUE,NA,"942057239744933888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrunkWooky",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DrunkWooky/status/942057239744933888","DrunkWooky",1,161
"Check out #IronMan #55 (Feb 1973, Marvel) First #Thanos F- or better https://t.co/jXqR2uFfsa @eBay #ebay<e2><80><a6> https://t.co/bRMbkmxEUI",FALSE,1,NA,2017-12-17 12:53:35,TRUE,NA,"942377234408529920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrunkWooky",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DrunkWooky/status/942377234408529920","DrunkWooky",1,162
"Check out Journey Into Mystery #83 (Aug 1962, Marvel) ** 1st Appearance of #Thor ** https://t.co/pILjyeM91y @eBay<e2><80><a6> https://t.co/GPZIsGDU3r",FALSE,1,NA,2017-12-17 12:55:30,TRUE,NA,"942377716724072449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrunkWooky",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DrunkWooky/status/942377716724072449","DrunkWooky",1,163
"Check out Journey Into Mystery #83 (Aug 1962, #Marvel) ** 1st Appearance of #Thor ** https://t.co/pILjyeM91y @eBay<e2><80><a6> https://t.co/Bu4yL39ayz",FALSE,0,NA,2017-12-18 09:31:51,TRUE,NA,"942688854636503040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrunkWooky",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/DrunkWooky/status/942688854636503040","DrunkWooky",1,164
"@CJT1_ You excited for the #InfinityWar film?",FALSE,0,"CJT1_",2017-12-17 14:32:04,FALSE,"942400949452238849","942402018580279296","160921531","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Williamson94",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/E_Williamson94/status/942402018580279296","E_Williamson94",1,165
"@RobertDowneyJr  my girlfriend showed me the #infinitywar challenge. Challenge accepted.",FALSE,0,"RobertDowneyJr",2017-12-16 08:55:50,FALSE,NA,"941955014162923520","47786101","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edwardcbrock",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/edwardcbrock/status/941955014162923520","edwardcbrock",1,166
"#war on #Banking is #HellZone #banks will use #DIVIDE #Propaganda  #TogetherStronger #togetherwehitharder<e2><80><a6> https://t.co/TSAMdcPi5g",FALSE,0,NA,2017-12-18 00:43:28,TRUE,NA,"942555882025603073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EFG_Support",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/EFG_Support/status/942555882025603073","EFG_Support",1,167
"#ReviewOf2017 We won #Propaganda #War in feb2017 against #RBS Most read news story #BigLittleLies<e2><80><a6> https://t.co/fcadBByFce",FALSE,1,NA,2017-12-19 02:39:26,TRUE,NA,"942947452361101312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EFG_Support",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/EFG_Support/status/942947452361101312","EFG_Support",1,168
"#ReviewOf2017 We won #Propaganda #War in feb2017 against #RBS Most read news story #BigLittleLies<e2><80><a6> https://t.co/b89COT3iEe",FALSE,2,NA,2017-12-19 02:45:53,TRUE,NA,"942949074755604486",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EFG_Support",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/EFG_Support/status/942949074755604486","EFG_Support",1,169
"#ReviewOf2017 We won #Propaganda #War in feb2017 #RBS Most read news story #BigLittleLies https://t.co/ln29oDFxSy M<e2><80><a6> https://t.co/3ofYhGD0ic",FALSE,1,NA,2017-12-19 02:53:18,TRUE,NA,"942950943993270272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EFG_Support",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/EFG_Support/status/942950943993270272","EFG_Support",1,170
"#ReviewOf2017 We won #Propaganda #War in feb2017 #RBS Most read news story #BigLittleLies https://t.co/ln29oDFxSy M<e2><80><a6> https://t.co/3BT5rqeBLx",FALSE,1,NA,2017-12-19 02:57:20,TRUE,NA,"942951956724711424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EFG_Support",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/EFG_Support/status/942951956724711424","EFG_Support",1,171
"#ReviewOf2017 We won #Propaganda #War in feb2017 #RBS Most read news story #BigLittleLies https://t.co/ln29oDFxSy M<e2><80><a6> https://t.co/asmUQe1Oqd",FALSE,0,NA,2017-12-19 03:00:08,TRUE,NA,"942952662458396673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EFG_Support",1,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/EFG_Support/status/942952662458396673","EFG_Support",1,172
"#ReviewOf2017 We won #Propaganda #War in feb2017 #RBS Most read news story #BigLittleLies https://t.co/ln29oDFxSy M<e2><80><a6> https://t.co/eZSD4cVWmh",FALSE,0,NA,2017-12-19 03:03:19,TRUE,NA,"942953462094057474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EFG_Support",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/EFG_Support/status/942953462094057474","EFG_Support",1,173
"Retro-Style <e2><80><98>@Avengers: #InfinityWar<e2><80><99> Trailer Made By Fan https://t.co/pG5cD8sMLY",FALSE,3,NA,2017-12-17 18:31:02,FALSE,NA,"942462156762689537",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ElementApex",0,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/ElementApex/status/942462156762689537","ElementApex",1,174
"Is it wrong that I<e2><80><99>m slightly more hyped for this than #InfinityWar ?!?! Sorry @MarvelStudios @prattprattpratt<e2><80><a6> https://t.co/kEHzMp7EJt",FALSE,1,NA,2017-12-18 14:19:20,TRUE,NA,"942761200655454208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emitodd",1,FALSE,FALSE,NA,NA,"InfinityWar","https://twitter.com/emitodd/status/942761200655454208","emitodd",1,175
