"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweets","isRetweet","retweeted","longitude","latitude","hashtag","url","username","z","tweetid"
"Early concept art by Ryan Meinerding @MeinerdingArt of the Gladiator Arena when Thor tries to pull a Black Widow lu<e2><80><a6> https://t.co/bfDmsqXOE1",FALSE,6,NA,2017-12-19 04:54:47,TRUE,NA,"942981513028628480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KindaCulty",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/KindaCulty/status/942981513028628480","KindaCulty",1,253
"About to head off to finally see #ThorRagnarok with @SpinningJumboBa ! Woot woot!",FALSE,2,NA,2017-12-17 03:14:50,FALSE,NA,"942231583997734912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kiratze",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kiratze/status/942231583997734912","Kiratze",1,254
"Wow gotta say #ThorRagnarok is probably one of my favourite Marvel movies. Korg best character lmao",FALSE,4,NA,2017-12-17 06:23:43,FALSE,NA,"942279118560702469",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kiratze",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kiratze/status/942279118560702469","Kiratze",1,255
"I have not seen mentioned ANYWHERE that one of the giant sculptured heads on the Grandmaster's palace is that of Be<e2><80><a6> https://t.co/ejMX55kw3M",FALSE,0,NA,2017-12-18 10:49:48,TRUE,NA,"942708467621683200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kirkenovak",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/kirkenovak/status/942708467621683200","kirkenovak",1,256
"<ed><a0><bc><ed><be><a5> #thorragnarok and #brunch I <e2><9d><a4><ef><b8><8f>Hela https://t.co/my2bmeYJfx",FALSE,0,NA,2017-12-16 17:50:31,FALSE,NA,"942089572086886401",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kitchenrebel",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/kitchenrebel/status/942089572086886401","kitchenrebel",1,257
"Fried-Day Night Sesh W Kleetus B Dabbin #Dabs4Life #420 #Gay #Powerofpizza #ThorRagNaRok #LoveisLove #Music #Dabs https://t.co/XxsTLp0iDv",FALSE,0,NA,2017-12-16 04:15:47,FALSE,NA,"941884534760411136",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","Kleetus710",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kleetus710/status/941884534760411136","Kleetus710",1,258
"Shatterday Night Shenanigans W Kleetus B Dabbin #420 #Gay #Powerofpizza #ThorRagNaRok #LoveisLove #Music #Dabs https://t.co/zo8N0kfg87",FALSE,0,NA,2017-12-17 03:30:53,FALSE,NA,"942235623099809792",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","Kleetus710",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kleetus710/status/942235623099809792","Kleetus710",1,259
"Sunday Morning Dab Service W/Rev Kleetus B Dabbin #Dabs4Life #420 #Gay #Powerofpizza #ThorRagNaRok #LoveisLove #Mus<e2><80><a6> https://t.co/ZqbJejxhG3",FALSE,0,NA,2017-12-17 12:48:26,FALSE,NA,"942375937227726848",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","Kleetus710",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kleetus710/status/942375937227726848","Kleetus710",1,260
"Manic Monday Wake~N~Bake W Kleetus B Dabbin #Dabs4Life #420 #Gay #Powerofpizza #ThorRagNaRok #LoveisLove #Music #Da<e2><80><a6> https://t.co/M9dAasLsR6",FALSE,1,NA,2017-12-18 14:06:21,FALSE,NA,"942757932118056966",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","Kleetus710",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kleetus710/status/942757932118056966","Kleetus710",1,261
"Pre-Work #Dabs W Kleetus B Dabbin #Dabs4Life #420 #Gay #Powerofpizza #ThorRagNaRok #LoveisLove #Music #Dabs https://t.co/4dHiZFWyem",FALSE,0,NA,2017-12-18 17:01:20,FALSE,NA,"942801970305294336",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","Kleetus710",0,FALSE,FALSE,NA,NA,"#ThorRagnarok","https://twitter.com/Kleetus710/status/942801970305294336","Kleetus710",1,262
